Header,,,,,,,,,,,,,,,,
rate=30,,,,,,,,,,,,,,,,
frames=181,,,,,,,,,,,,,,,,
duration=5.9,,,,,,,,,,,,,,,,
type=degree,,,,,,,,,,,,,,,,
Body,,,,,,,,,,,,,,,,
Time,Frame,NV,NH,HD,LS,LE,LH,LK,RS,RE,RH,RK,TO,TH,TV,SD
3.465,105,-30,0,55,0,90,13,-46,-25,55,30,-90,-15,-52,0,0
3.498,106,-30,0,55,4,90,11,-42,-27,54,33,-90,-15,-50,0,0
3.531,107,-30,0,55,7,90,9,-39,-28,53,36,-90,-15,-48,0,0
3.564,108,-30,0,55,8,90,7,-35,-29,52,39,-90,-15,-47,0,0
3.597,109,-30,0,55,8,90,5,-32,-30,51,42,-90,-15,-45,0,0
3.63,110,-30,0,55,7,90,2,-29,-30,50,44,-90,-15,-44,0,0
3.663,111,-30,0,55,6,90,0,-26,-30,49,45,-90,-15,-42,0,0
3.696,112,-30,0,55,5,90,-1,-23,-30,48,45,-90,-15,-40,0,0
3.729,113,-30,0,55,3,90,-2,-21,-30,47,45,-90,-15,-39,0,0
3.762,114,-30,0,55,2,90,-3,-21,-30,46,45,-90,-15,-37,0,0
3.795,115,-30,0,55,0,90,-4,-21,-30,45,45,-90,-15,-35,0,0
3.828,116,-30,0,55,-2,90,-5,-22,-30,44,45,-90,-15,-34,0,0
3.861,117,-30,0,55,-4,90,-5,-24,-30,43,45,-90,-15,-32,0,0
3.894,118,-30,0,55,-6,90,-5,-26,-30,42,45,-90,-15,-31,0,0
3.927,119,-30,0,55,-9,89,-5,-28,-30,41,45,-90,-15,-29,0,0
3.96,120,-30,0,55,-11,88,-5,-30,-30,40,45,-90,-15,-27,0,0
3.993,121,-30,0,55,-13,86,-5,-32,-30,39,45,-84,-15,-26,0,0
4.026,122,-30,0,55,-15,85,-6,-34,-30,38,45,-78,-15,-25,0,0
4.059,123,-30,0,55,-17,83,-6,-36,-30,36,45,-71,-15,-23,0,0
4.092,124,-30,0,55,-18,81,-6,-38,-30,35,45,-64,-15,-22,0,0
4.125,125,-30,0,55,-20,79,-7,-40,-30,33,45,-57,-15,-21,0,0
