Header,,,,,,,,,,,,,,,,
rate=30,,,,,,,,,,,,,,,,
frames=121,,,,,,,,,,,,,,,,
duration=4.0,,,,,,,,,,,,,,,,
type=degree,,,,,,,,,,,,,,,,
Body,,,,,,,,,,,,,,,,
Time,Frame,NV,NH,HD,LS,LE,LH,LK,RS,RE,RH,RK,TO,TH,TV,SD
3.498,106,0,-1,0,2,90,17,-53,-30,56,25,-90,2,-7,5,0
3.531,107,0,-1,0,1,90,15,-52,-30,55,28,-90,2,-12,5,0
3.564,108,0,-1,0,1,90,14,-51,-30,55,31,-90,3,-16,4,0
3.597,109,0,-1,0,0,90,12,-50,-30,54,33,-90,3,-20,4,0
3.63,110,0,-1,0,0,90,11,-49,-30,54,36,-90,3,-25,3,0
3.663,111,0,-1,0,0,85,9,-48,-30,53,38,-90,4,-29,2,0
3.696,112,0,-1,0,0,79,8,-47,-30,53,39,-90,4,-32,2,0
3.729,113,0,-1,0,0,72,7,-46,-30,52,40,-90,4,-36,1,0
3.762,114,0,-1,0,1,65,5,-45,-30,52,40,-90,5,-39,1,0
3.795,115,0,-2,0,3,57,4,-45,-30,51,40,-84,5,-42,1,0
3.828,116,0,-2,0,6,50,4,-44,-30,51,39,-77,5,-44,0,0
3.861,117,0,-2,0,8,42,3,-44,-30,51,38,-71,5,-46,0,0
3.894,118,0,-2,0,11,35,2,-43,-30,51,37,-64,5,-47,0,0
3.927,119,0,-2,0,14,30,2,-43,-30,50,35,-60,5,-48,0,0
3.96,120,0,-2,0,15,27,2,-43,-30,50,35,-58,5,-46,0,0
3.993,121,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
